Artist,Song,PlatinumGoldFlag
Javier Ruibal,Crazy,0
Javine,Best of My Love,0
Jay Sean & Lil' Wayne,Down,0
Jay Sean & Lil' Wayne,Hit the Lights,0
Jay Sean & Nicki Minaj,2012 (It Ain't The End),0
Jay Sean & Pitbull,I'm All Yours,0
Jay Sean,Do You Remember?,0
Jay Sean,Maybe,0
Jay Sean,Stay,0
Jay Sean,Tonight,0
Jay-Z & Alicia Keys,Empire State Of Mind,0
Jay-Z & Justin Timberlake,Holy Grail,0
Jay-Z & Justin Timberlake,Suit & Tie,0
Jay-Z & Kanye West & Beyonce,Lift Off,0
Jay-Z & Kanye West & Mr Hudson,Why I Love You,0
Jay-Z & Kanye West & Otis Redding,Otis,0
Jay-Z & Kanye West,H*A*M,0
Jay-Z & Kanye West,Niggas in Paris,0
Jay-Z & Linkin Park,Numb/Encore,0
Jay-Z & Mr Hudson,Young Forever,0
Jay-Z & Swizz Beatz,On To The Next One,0
"Jay-Z, Bono, Edge & Rihanna",Stranded (Haiti Mon Amour),0
"Jay-Z, Rihanna & Kanye West",Run This Town,0
Jay-Z,99 Problems,0
Jay-Z,Blue Magic,0
Jay-Z,Change Clothes,0
Jay-Z,Change The Game,0
Jay-Z,Crown,0
Jay-Z,D.O.A. (Death Of Auto-Tune),0
Jay-Z,Dirt Off Your Shoulder,0
Jay-Z,Encore,0
Jay-Z,Excuse Me Miss,0
Jay-Z,F*ckwithmeyouknowigotit,0
Jay-Z,"Girls, Girls, Girls",0
Jay-Z,Gotta Have It,0
Jay-Z,Guilty Until Proven Innocent,0
Jay-Z,Izzo (Hova),0
Jay-Z,Jigga,0
Jay-Z,Kingdom Come,0
Jay-Z,Lost One,0
Jay-Z,No Church In The Wild,0
Jay-Z,Oceans,0
Jay-Z,Picasso Baby,0
Jay-Z,Roc Boys (And The Winner Is),0
Jay-Z,Show Me What You Got,0
Jay-Z,Song Cry,0
Jay-Z,Swagga Like Us,0
Jay-Z,Tom Ford,0
Jay-Z,Who Gon Stop Me,0
Jeanette,Endless Love,0
Jedward & Vanilla Ice,Under Pressure (Ice Ice Baby),0
Jedward,Lipstick,0
Jeff Bates,Love Song,0
Jeff Buckley,Hallelujah,0
Jennifer Hudson,Let it Be,0
Jennifer Lopez & Lil' Wayne,I'm Into You,0
Jennifer Lopez & LL Cool J,All I Have,0
Jennifer Lopez & Pitbull,On The Floor,0
Jennifer Lopez & Pitbull,To Dance Again,0
Jennifer Lopez,Ain't it Funny,0
Jennifer Lopez,Amor se paga con amor,0
Jennifer Lopez,"Baby, I Love You",0
Jennifer Lopez,Do It Well,0
Jennifer Lopez,Get Right,0
Jennifer Lopez,Hold It Don't Drop It,0
Jennifer Lopez,Hold You Down,0
Jennifer Lopez,I'm Glad,0
Jennifer Lopez,I'm Gonna Be Alright,0
Jennifer Lopez,I'm Real,0
Jennifer Lopez,Jenny From the Block,0
Jennifer Lopez,Live it Up,0
Jennifer Lopez,Love Don't Cost a Thing,0
Jennifer Lopez,Loving You,0
Jennifer Lopez,Papi,0
Jennifer Lopez,Play,0
Jennifer Lopez,Que Hiciste,0
Jeremih & 50 Cent,Down on Me,0
Jeremih,Birthday sex,0
Jeremih,Don't Tell 'Em,1
Jermaine Paul,I Believe I Can Fly,0
Jesse Harris & The Ferdinandos,All My Life,0
Jesse McCartney,Beautiful Soul,0
Jesse McCartney,Leavin',0
Jessica Mauboy & Flo-Rida,Running Back,0
Jessica Mauboy & Ludacris,Saturday Night,0
Jessica Mauboy,Burn,0
Jessica Simpson,A Public Affair,0
Jessica Simpson,Come On Over,0
Jessica Simpson,Irresistible,0
Jessica Simpson,Take My Breath Away,0
Jessica Simpson,These Boots Are Made For Walking,0
Jessica Simpson,With You,0
Jessie J & BoB,Price Tag,0
"Jessie J, Nicki Minaj & Ariana Grande",Bang Bang,0
Jessie James,Wanted,0
Jessie J,Domino,0
Jessy,Dancing in the Dark,0
Jet,Are You Gonna Be My Girl?,0
Jewel,Again & Again,0
Jewel,Intuition,0
Jewel,Standing Still,0
Jewel,Stand,0
Jewel,Stronger Woman,0
Jhay Palmer & MC Image,Hello,0
Jill Johnson,Angel of the Morning,0
"Jim Jones & T.I., P Diddy, Young Dro & Birdman",We Fly High,0
Jimi Blue,All Alone,0
Jimmy Eat World,The Middle,0
Jimmy Scott,Pennies From Heaven,0
JJ72,Coming Home,0
JLS & Dev,She Makes Me Wanna,0
Jo Dee Messina,I Wish,0
Joachim Witt,Stay,0
Joanna [SE],Hey Baby,0
Jody Bernal,Dreams,0
Joe Cocker,Hymn 4 My Soul,0
Joe Cocker,Never Tear Us Apart,0
Joe Lean & The Jing Jang Jong,Lonely Boy,0
Joe Lynn Turner,The One,0
Joe Thomas & Mystikal,Stutter,0
Joe Thomas,A Girl Like You,0
Joe Thomas,More & More,0
Johan Palm,Poison,0
John 00 Fleming & Simple Minds,Belfast Trance,0
John Cougar Mellencamp,Our Country,0
John Cougar Mellencamp,Peaceful World,0
John Grant & Sinead O'Connor,GMF,0
John Legend & Ludacris,Tonight (Best You Ever Had),0
John Legend,(What A) Wonderful World,0
John Legend,All of Me,0
John Legend,Glory,0
John Legend,Green Light,0
John Legend,Heaven,0
John Legend,Ordinary People,0
John Lennon & The Harlem Community Choir,Happy Xmas (War is Over),0
John Mayer,(Get Your Kicks On) Route 66,0
John Mayer,Bigger Than My Body,0
John Mayer,Clarity,0
John Mayer,Daughters,0
John Mayer,Dreaming With A Broken Heart,0
John Mayer,Free Fallin',0
John Mayer,Gravity,0
John Mayer,Half Of My Heart,0
John Mayer,Heartbreak Warfare,0
John Mayer,Love Song for No One,0
John Mayer,No Such Thing,0
John Mayer,Paper Doll,0
John Mayer,Say,0
John Mayer,Shadow Days,0
John Mayer,Waiting on the World to Change,0
John Mayer,Who Says,0
John Mayer,Wildfire,0
John Mayer,Your Body Is a Wonderland,0
John Newman,Love Me Again,0
Johnny Cash,God's Gonna Cut You Down,0
Johnny Cash,Hurt/Personal Jesus,0
Johnny Cash,Hurt,0
Johnny Cash,Personal Jesus,0
Johnny Hallyday & Ministere Amer & Doc Gyneco,Le Temps Passe,0
Johnny Hallyday,Always,0
Johnny Hallyday,Je n'ai jamais pleure,0
Johnny Hallyday,L'instinct,0
Johnny Hallyday,La loi du silence,0
Johnny Hallyday,La paix,0
Johnny Hallyday,La quete,0
Johnny Hallyday,Ma religion dans son regard,0
Johnny Hallyday,Marie,0
Johnny Hallyday,Mon plus beau Noel,0
Johnny Hallyday,Pense a Moi,0
Johnny Hallyday,Tous Ensemble,0
Johnny's West,Bari Hapi,0
Johnny's West,Eejanaika,0
JoJo,Anything,0
JoJo,"Baby, It's You",0
JoJo,Leave (Get Out),0
JoJo,Too Little Too Late,0
Jonas Brothers,Burning Up,0
Jonas Brothers,Hold On,0
Jonas Brothers,SOS,0
Jonas Brothers,Tonight,0
Jools Holland & Jamiroquai,I'm in the Mood For Love,0
Jordin Sparks & Chris Brown,No Air,0
Jordin Sparks,Battlefield,0
Jordin Sparks,One Step At A Time,0
Jordin Sparks,Tattoo,0
Jorio,Remember Me,0
Josh Groban,Believe,0
Josh Groban,Remember Me,0
Josh Groban,You Raise Me Up,0
Josh Kelley,Amazing,0
Joss Stone,Music,0
Joss Stone,Tell Me 'bout It,0
Joss Stone,You Had Me,0
Journey,Digital,0
Joy Denalane,Change,0
Juanes,La Camisa Negra,0
Judith,Sorry,0
Judith,You,0
Juelz Santana,There It Go (The Whistle Song),0
Juice=Juice,Wonderful World / Ca va? Ca va?,0
Julie McKnight,Home,0
June,"Baby, It's You",0
Jungle Boys,In the Summertime,0
Junior Senior,Move Your Feet,0
Just A Man,I'm Sorry,0
Just A Man,Save Me,0
Justice Crew,Everybody,0
Justice,D.A.N.C.E.,0
Justin Bieber & Big Sean,As Long As You Love Me,0
Justin Bieber & Ludacris,Baby,0
Justin Bieber & Nicki Minaj,Beauty & A Beat,0
Justin Bieber & Usher,The Christmas Song (Chestnuts Roasting On An Open Fire),0
Justin Bieber,All Around the World,0
Justin Bieber,All Bad,0
Justin Bieber,All I Want For Christmas is You,0
Justin Bieber,All That Matters,0
Justin Bieber,As Long As You Love Me (Acoustic),0
Justin Bieber,Bad Day,0
Justin Bieber,Bigger?,0
Justin Bieber,Born To Be Somebody,0
Justin Bieber,Boyfriend,0
Justin Bieber,Change Me,0
Justin Bieber,Confident,1
Justin Bieber,Die In Your Arms,0
Justin Bieber,Down to Earth,1
Justin Bieber,Drummer Boy,0
Justin Bieber,Favorite Girl,0
Justin Bieber,First Dance,0
Justin Bieber,Heartbreaker,0
Justin Bieber,Hold Tight,0
Justin Bieber,Love Me,0
Justin Bieber,Love Yourself,0
Justin Bieber,Mistletoe,0
Justin Bieber,Never Let You Go,0
Justin Bieber,Never Say Never,1
Justin Bieber,Nothing Like Us,0
Justin Bieber,One Less Lonely Girl,0
Justin Bieber,One Time,1
Justin Bieber,Pray,0
Justin Bieber,PYD,0
Justin Bieber,Recovery,0
Justin Bieber,Right Here,0
Justin Bieber,Roller Coaster,0
Justin Bieber,Somebody to Love,0
Justin Bieber,Sorry,1
Justin Bieber,That Should Be Me,0
Justin Bieber,Turn To You (Mother's Day Dedication),0
Justin Bieber,U Smile,0
Justin Bieber,What Do You Mean?,0
Justin Timberlake,Cry Me a River,0
Justin Timberlake,Hallelujah,0
Justin Timberlake,I'm Lovin' It,0
Justin Timberlake,Like I Love You,0
Justin Timberlake,Lovestoned,0
Justin Timberlake,Medley: Summer Love/set The Mood,0
Justin Timberlake,Mirrors,0
Justin Timberlake,My Love,0
Justin Timberlake,Not a Bad Thing,0
Justin Timberlake,Pusher Girl Love,0
Justin Timberlake,Rock Your Body,0
Justin Timberlake,Senorita,0
Justin Timberlake,Sexyback,0
Justin Timberlake,Summer Love,0
Justin Timberlake,Take Back The Night,0
Justin Timberlake,TKO,0
Justin Timberlake,Until the End of Time,0
Justin Timberlake,What Goes Around Comes Around,0
K Warren & Lee O,Coming Home,0
K'Maro,Crazy,0
K'Maro,Femme Like U (Donne moi ton corps),0
K'Naan & Nelly Furtado,Is Anybody Out There?,0
K'Naan,Wavin' Flag,0
K-Ci & JoJo,Crazy,0
K-Ci & JoJo,This Very Moment,0
K-Otic,Falling,0
Kaci,Paradise,0
Kamen Joshi,Genkidane,0
Kane,Let it Be,0
Kanjani Eight,365 Nichi Kazoku,0
Kanjani Eight,Ai Deshita,0
Kanjani Eight,Aoppana,0
Kanjani Eight,Gamushara Koshinkyoku,0
Kanjani Eight,Gift (White),0
Kanjani Eight,Hesomagari/Koko ni Shikanai Keshiki,0
Kanjani Eight,Hibiki,0
Kanjani Eight,Ittajanaika/CloveR,0
Kanjani Eight,Kan Fu Fighting,0
Kanjani Eight,King of Otoko,0
Kanjani Eight,Kokoro Sora Moyo,0
Kanjani Eight,Kyu- Jo- Show!!,0
Kanjani Eight,Life (Me no Mae no Mukou e),0
Kanjani Eight,Musekinin Hero,0
Kanjani Eight,My Home,0
Kanjani Eight,Namida no Kotae,0
Kanjani Eight,Omoidama,0
Kanjani Eight,T.W.L/Yellow Pansy Street,0
Kanjani Eight,The Strongly Strongly strongly,0
Kanjani Eight,Tsubusa ni Koi,0
Kanjani Eight,Wahaha,0
Kanjani Eight,Wonderful World!!,0
Kanjani Eight,Zukkoke Otoko Michi,0
Kano,Remember Me,0
Kanye West & Chris Martin,Homecoming,0
Kanye West & Jamie Foxx,Gold Digger,0
Kanye West & Pusha T,Runaway,0
"Kanye West, Big Sean, Pusha T & 2 Chainz",Mercy,0
Kanye West,All Fall Down,0
Kanye West,All of the Lights,1
Kanye West,Amazing,1
Kanye West,Black Skinhead,1
Kanye West,Blood on the Leaves,1
Kanye West,Bound 2,1
Kanye West,Can't Tell Me Nothing,0
Kanye West,Clique,0
Kanye West,Dark Fantasy,0
Kanye West,Devil in a New Dress,0
Kanye West,Diamonds Are Forever,0
Kanye West,Diamonds From Sierra Leone,0
Kanye West,Flashing Lights,1
Kanye West,Gone,0
Kanye West,Good Friday,0
Kanye West,Good Life,1
Kanye West,Heard 'Em Say,0
Kanye West,Heartless,1
Kanye West,Jesus Walks,1
Kanye West,Love Lockdown,0
Kanye West,Monster,0
Kanye West,New Slaves,1
Kanye West,Power,1
Kanye West,See You In My Nightmares,0
Kanye West,So Appalled,0
Kanye West,Stronger,1
Kanye West,Through the Wire,0
Kanye West,To The World,0
Kanye West,Touch The Sky,0
Kanye West,Two Words,0
Kanye West,Way Too Cold,0
Kanye West,We Belong Together,0
Kardinal Offishall,Dangerous,0
Kareen Antonn & Bonnie Tyler,Si demain... (Turn Around),0
Kareen Antonn & Bonnie Tyler,Si tout s'arrete (It's A Heartache),0
Karmin,Broken Hearted,0
Karmin,Hello,0
Kasabian,Fire,0
Kat Deluna & Busta Rhymes,Never Leave You (Uh Oooh Uh Oooh),0
Kat Deluna & Busta Rhymes,Run The Show,0
Kat Deluna,Whine Up,0
Kat Mcdowell,Butterfly,0
Kat-tun,Birth,0
Kat-tun,Bokura no Machi de,0
Kat-tun,Change Ur World,0
Kat-tun,Dead or Alive,0
Kat-tun,Don't U Ever Stop,0
Kat-tun,Expose,0
Kat-tun,Face to Face,0
Kat-tun,Fumetsu no Scrum,0
Kat-tun,Going!,0
Kat-tun,In Fact,0
Kat-tun,Keep the Faith,0
Kat-tun,"Kiss, Kiss, Kiss",0
Kat-tun,Lips,0
Kat-tun,Love Yourself (Kimi ga Kirai na Kimi ga Suki),0
Kat-tun,One Drop,0
Kat-tun,Real Face,0
Kat-tun,Rescue,0
Kat-tun,Run for You,0
Kat-tun,Signal,0
Kat-tun,To The Limit,0
Kat-tun,Ultimate Wheels,0
Kat-tun,White X'mas,0
Kat-tun,White,0
Kat-tun,Yorokobi no Uta,0
Kat-tun,Your Side,0
Kate Bush,(Sexual) Healing,0
Kate Bush,Deeper Understanding,0
Kate Bush,King of the Mountain,0
Kate Bush,Wild Man,0
Kate Nash,Foundations,0
Kate Ryan,Alive,0
Kate Ryan,All For You,0
Kate Ryan,Ella elle l'a,0
Kate Ryan,Goodbye,0
Kate Voegele,Hallelujah,0
Kate Winslet,What If...,0
Katharine McPhee,Over the Rainbow,0
Katherine Jenkins,Bring Me to Life,0
Katy Perry & Kanye West,E.T.,0
Katy Perry & Snoop Dogg,California Gurls,0
Katy Perry,Birthday,1
Katy Perry,Circle the Drain,0
Katy Perry,Dark Horse,1
Katy Perry,Firework,1
Katy Perry,Hot 'n' cold,0
Katy Perry,I Kissed A Girl,0
Katy Perry,Last Friday Night (TGIF),0
Katy Perry,Last Friday Night,0
Katy Perry,Not Like The Movies,0
Katy Perry,Part of Me,0
Katy Perry,Peacock,0
Katy Perry,Roar,1
Katy Perry,Teenage Dream,1
Katy Perry,The One That Got Away,0
Katy Perry,Thinking of You,0
Katy Perry,THIS IS HOW WE DO,1
Katy Perry,Unconditionally,0
Katy Perry,Waking up in Vegas,0
Katy Perry,Walking On Air,0
Katy Perry,Wide Awake,0
KCPK,We Will Rock You,0
kd Lang,Hallelujah,0
Ke$ha & will.i.am,Crazy Kids,0
Ke$ha,Blow,0
Ke$ha,C'mon,0
Ke$ha,Cannibal,0
Ke$ha,Crazy Beautiful Life,0
Ke$ha,Die Young,0
Ke$ha,F**k Him He's A DJ,0
Ke$ha,Sleazy Remix 2.0 Get Sleazier,0
Ke$ha,Sleazy,0
Ke$ha,Take It Off,0
Ke$ha,Tik-Toc,0
Ke$ha,We R Who We R,0
Ke$ha,Your love is my drug,0
Keane & K'naan,Stop For A Minute,0
Keane,A Bad Dream,0
Keane,Atlantic,0
Keane,Bedshaped,0
Keane,Bend & Break,0
Keane,Crystal Ball,0
Keane,Everybody's Changing,0
Keane,Is it Any Wonder,0
Keane,Night Sky,0
Keane,Nothing In My Way,0
Keane,Somewhere Only We Know,0
Keane,Spiralling,0
Keane,The Lovers Are Losing,0
Keane,This is the Last Time,0
Keane,Try Again,0
Keiko Lee,Tea For Two,0
Keiko Lee,We Will Rock You,0
Keith Mansfield,Take On Me,0
Keith Urban,Everybody,0
Keith Urban,Without You,0
Keito Blow,Change,0
Kelis & Too $hort,Bossy,0
Kelis,4th Of July (Fireworks),0
Kelis,Acapella,0
Kelis,Glow,0
Kelis,Lil Star,0
Kelis,Milkshake,0
Kelis,Millionaire,0
Kelis,Trick Me,0
Kelis,Young Fresh N' New,0
Kelly Clarkson,A Moment Like This,0
Kelly Clarkson,All I Ever Wanted,0
Kelly Clarkson,Already Gone,0
Kelly Clarkson,Because of You,0
Kelly Clarkson,Behind These Hazel Eyes,0
Kelly Clarkson,Breakaway,0
Kelly Clarkson,Catch My Breath,0
Kelly Clarkson,Don't Rush,0
Kelly Clarkson,Gone,0
Kelly Clarkson,I Do Not Hook Up,0
Kelly Clarkson,I'll Be Home For Christmas,0
Kelly Clarkson,Low,0
Kelly Clarkson,Miss Independent,0
Kelly Clarkson,Mr Know It All,0
Kelly Clarkson,My Life Would Suck Without You,0
Kelly Clarkson,Never Again,0
Kelly Clarkson,People Like Us,0
Kelly Clarkson,Since U Been Gone,0
Kelly Clarkson,Stronger (What Doesn't Kill You),0
Kelly Clarkson,The Darkside,0
Kelly Clarkson,The Trouble With Love Is,0
Kelly Clarkson,Up on the Mountain,0
Kelly Clarkson,Walk Away,0
Kelly Llorenna,Heart of Gold,0
Kelly Osbourne,Papa Don't Preach,0
Kelly Osbourne,Shut Up,0
Kelly Price,Someday,0
Kelly Rowland,Stole,0
Kem,I Can't Stop Loving You,0
Kendrick Lamar,Swimming Pools (Drank),0
Kenny Chesney,A Lot Of Things Different,0
Kenny Chesney,Ain't Back Yet,0
Kenny Chesney,American Kids,0
Kenny Chesney,Anything But Mine,0
Kenny Chesney,Beer In Mexico,0
Kenny Chesney,Better As A Memory,0
Kenny Chesney,Big Star,0
Kenny Chesney,Come Over,0
Kenny Chesney,Don't Blink,0
Kenny Chesney,Don't Happen Twice,0
Kenny Chesney,Down the Road,0
Kenny Chesney,El Cerrito Place,0
Kenny Chesney,Everybody Wants To Go To Heaven,0
Kenny Chesney,Feel Like A Rock Star,0
Kenny Chesney,Good Stuff,0
Kenny Chesney,I Go Back,0
Kenny Chesney,I'm Alive,0
Kenny Chesney,Keg In The Closet,0
Kenny Chesney,Live A Little,0
Kenny Chesney,Living In Fast Forward,0
Kenny Chesney,Never Wanted Nothing More,0
Kenny Chesney,"No Shoes, No Shirt, No Problems",0
Kenny Chesney,Out Last Night,0
Kenny Chesney,Pirate Flag,0
Kenny Chesney,Reality,0
Kenny Chesney,Shiftwork,0
Kenny Chesney,Somewhere With You,0
Kenny Chesney,Summertime,0
Kenny Chesney,The Boys Of Fall,0
Kenny Chesney,The Woman With You,0
Kenny Chesney,There Goes My Life,0
Kenny Chesney,When I See This Bar,0
Kenny Chesney,When the Sun Goes Down,0
Kenny Chesney,Who You'd Be Today,0
Kenny Chesney,You & Tequila,0
Kenny Chesney,You Save Me,0
Kenny Chesney,Young,0
Kenny Rogers,I Can't Unlove You,0
Keri Hilson & Kanye West & Ne-Yo,Knock You Down,0
Keri Hilson,Pretty Girl Rock,0
Keri Noble,Talk to Me,0
Kevin Borg & Anna Bergendahl,(I've Had) the Time of My Life,0
Kevin Borg,Livin' La Vida Loca,0
Kevin Borg,Livin' On a Prayer,0
Kevin Lyttle,Turn Me On,0
Kevin Rudolf & Lil' Wayne,Let it Rock,0
"Kevin Rudolf, Birdman & Jay Sean",I Made It (Cash Money Heroes),0
Kid Cudi & Crookers,Day 'n' Nite,0
Kid Rock,All summer long,0
Kid Rock,Bawitdaba,0
Kid Rock,Forever,0
Kid Rock,Picture,0
kidb & Martin ..,Una Paloma Blanca,0
Kiesza,Hideaway,0
Kiki,Rise,0
Killer Barbies,Candy,0
Kim Wilde,Loved,0
Kim Wilde,Perfect Girl,0
Kim Wilde,You Came 2006,0
Kings of Leon,California Waiting,0
Kings of Leon,Charmer,0
Kings of Leon,Fans,0
Kings of Leon,Four Kicks,0
Kings of Leon,Holy Roller Novocaine,0
Kings of Leon,King Of The Rodeo,0
Kings of Leon,Molly's Chambers,0
Kings of Leon,Notion,0
Kings of Leon,On Call,0
Kings of Leon,Pyro,0
Kings of Leon,Radioactive,0
Kings of Leon,Revelry,0
Kings of Leon,Sex on Fire,0
Kings of Leon,The Bucket,0
Kings of Leon,The End,0
Kings of Leon,Use Somebody,0
Kings of Leon,Wasted Time,0
Kings of Leon,What I Saw,0
Kings of Tomorrow,Dreams,0
Kinki Kids,Anniversary,0
Kinki Kids,Brand New Song,0
Kinki Kids,"Don't You Think?, It Perseveres.",0
Kinki Kids,Eternal Bloods,0
Kinki Kids,Family (Hitotsu ni Naru Koto),0
Kinki Kids,Harmony of December,0
Kinki Kids,Hey! Or Everyone Vigor?,0
Kinki Kids,It Is Thin The Load Candy,0
Kinki Kids,Kawatta Katachi no Ishi,0
Kinki Kids,Key with No Box,0
Kinki Kids,Mada Namida ni Naranai Kanashimi ga / Koi wa Nioeto,0
Kinki Kids,Natsu Moyo-,0
Kinki Kids,Passion,0
Kinki Kids,Secret Code,0
Kinki Kids,Snow! Snow! Snow!,0
Kinki Kids,Swan Song,0
Kinki Kids,Time,0
Kinki Kids,Yakusoku,0
Kinki Kids,Yume wo Mireba Kizutsuku Kotomo Aru,0
Kira,All My Love,0
Kirenia,Baby Love,0
Kis-My-Ft2,AAO,0
Kis-My-Ft2,Ki.Su.U.Ma.I/S.O.S (Smile On Smile),0
Kis-My-Ft2,Kimi to no Kiseki,0
Kis-My-Ft2,Kiss?,0
Kis-My-Ft2,My Resistance,0
Kis-My-Ft2,Saigo mo Yappari Kimi,0
Kis-My-Ft2,Thank You Jah,0
Kiss,Do You Remember Rock 'n' Roll Radio?,0
Klee,Gold,0
Klerks,Shame,0
Klingande,Jubel,0
Klubbingman,Revolution,0
Kluster & Ron Carroll,My Love,0
Knut Anders Sorum,High,0
Koh+,Kiss,0
KONGOS,Come with Me Now,1
Korn,One,0
Kosmonova,Sometimes,0
Kraftwerk,Aerodynamic,0
Kraftwerk,Numbers'2005,0
Kraftwerk,Tour De France 2003,0
Kreva,Happy,0
Krewella,Alive,0
Krezip,All My Life,0
Kris Allen,Apologize,0
Kris Allen,Let it Be,0
Kris Allen,Live like we're dying,0
Kris Allen,Vision of Love,0
Kristian Valen,Surrender,0
Kristinia Debarge,Goodbye,0
Krystal Meyers,Fire,0
KT Tunstall,Black Horse & the Cherry Tree,0
KT Tunstall,Hold On,0
KT Tunstall,Suddenly I See,0
Kumi Koda,Stay With Me,0
Kumi Koda,You,0
"Kurt Nilsen, Espen Lind, Askil Holm & Alejandro Fuentes",Hallelujah,0
Kus,Mama,0
Kwan,Rain,0
Kyau & Albert,Save Me,0
Kylie Minogue,2 Hearts,0
Kylie Minogue,All The Lovers,0
Kylie Minogue,Better Than Today,0
Kylie Minogue,Can't Get You Out of My Head,0
Kylie Minogue,Chocolate,0
Kylie Minogue,Come Into My World,0
Kylie Minogue,Get Outta My Way,0
Kylie Minogue,Giving You Up,0
Kylie Minogue,I Believe in You,0
Kylie Minogue,In My Arms,0
Kylie Minogue,In Your Eyes,0
Kylie Minogue,Love At First Sight,0
Kylie Minogue,Put Your Hands Up (If You Feel Love),0
Kylie Minogue,Red Blooded Woman,0
Kylie Minogue,Santa Baby,0
Kylie Minogue,Slow,0
Kylie Minogue,The One,0
Kylie Minogue,Timebomb,0
Kylie Minogue,Wow,0
Kylie Minogue,Your Disco Needs You,0
Kym Marsh,Cry,0
Kyoto Jazz Massive,Shine,0
Kyteman,Sorry,0
K,Girlfriend,0
La Bouche,In Your Life,0
La Roux,Bulletproof!,0
Labrinth & Emeli Sande,Beneath Your Beautiful,0
Lacuna Coil,Enjoy the Silence,0
Lady Antebellum,Downtown,0
Lady Antebellum,Just A Kiss,0
Lady Antebellum,Need You Now,0
Lady GaGa & Beyonce,Telephone,0
Lady GaGa & Colby O'Donis,Just Dance,0
Lady GaGa & R Kelly,Do What U Want,0
Lady GaGa,Alejandro,0
Lady GaGa,Applause,1
Lady GaGa,Bad Romance,1
Lady GaGa,"Beautiful, Dirty, Rich",0
Lady GaGa,Born This Way,0
Lady GaGa,Dance in the Dark,0
Lady GaGa,Dope,0
Lady GaGa,"Eh, Eh (Nothing Else I Can Say)",0
Lady GaGa,Hair,0
Lady GaGa,Judas,0
Lady GaGa,Lovegame,0
Lady GaGa,Marry The Night,0
Lady GaGa,Monster,0
Lady GaGa,Paparazzi,0
Lady GaGa,Poker Face,1
Lady GaGa,So Happy I Could Die,0
Lady GaGa,Speechless,0
Lady GaGa,The Edge Of Glory,0
Lady GaGa,Venus,0
Lady GaGa,White Christmas,0
Lady GaGa,You & I,0
Ladyhawke,Magic,0
Lana Del Rey,Summertime Sadness,0
Lana Del Rey,Video games,0
Larry,Smile,0
Las Ketchup,Kusha las payas,0
Las Ketchup,The Ketchup Song (Asereje),0
Las Ketchup,Un Blodymary,0
Lasgo,All Night Long,0
Lasgo,Alone,0
Lasgo,Pray,0
Lasgo,Something,0
Lasgo,Surrender,0
Lasgo,Who's That Girl?,0
Late of The Pier,Heartbeat,0
LaToya Jackson,Torn,0
Laura Pausini & James Blunt,Primavera in anticipo (It Is My Song),0
Laura Pausini & Kylie Minogue,Limpido,0
Laura Pausini,Surrender,0
Lauryn Hill,Just Like Water,0
Lazee & Neverstore,Hold On,0
LCD Soundsystem,Give it Up,0
